laptop_ID,Company,Product,TypeName,Inches,Ram,OpSys,Weight,Price_in_euros,Touchscreen,ResolutionCategory,Memory_Storage,Memory_Type,Memory_Dual,Cpu_Brand,Cpu_Family,Cpu_Generation,Cpu_Frequency,Gpu_Marca,Gpu_Familia,Gpu_Modelo
615,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,8,Windows 10,2.0,1299.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.8,Intel,HD Graphics,630
44,Acer,Aspire A515-51G,Notebook,15.6,4,Windows 10,2.2,682.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
703,Acer,TravelMate B117-M,Netbook,11.6,4,Windows 10,1.4,269.0,0,HD,32.0,Flash,0,Intel,Intel Celeron,3.0,1.6,Intel,HD,Graphics
20,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.22,979.0,1,Full HD,128.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
17,Dell,Inspiron 3567,Notebook,15.6,8,Windows 10,2.2,745.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,AMD,Radeon R5,M430
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,8,Windows 10,1.91,618.99,0,HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,AMD,Radeon,520
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,16,Windows 10,2.4,1199.0,0,Full HD,512.0,SSD,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX 1050,Ti
468,Acer,TravelMate B,Netbook,11.6,4,Windows 10,1.4,435.0,0,HD,128.0,SSD,0,Intel,Intel Celeron,3.0,1.6,Intel,HD Graphics,400
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,16,Windows 10,2.59,1339.0,0,Full HD,1128.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,960M
988,Asus,Rog Strix,Gaming,17.3,16,Windows 10,2.73,2049.9,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,8,Windows 10,1.32,1799.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
1241,Dell,Latitude E7270,Ultrabook,12.5,8,Windows 7,1.26,1713.37,1,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.4,Intel,HD Graphics,520
131,Dell,Inspiron 5770,Notebook,17.3,16,Windows 10,2.8,1396.0,0,Full HD,2256.0,SSD+HDD,1,Intel,Intel Core,8.0,1.8,AMD,Radeon,530
1015,HP,ENVY -,Notebook,13.3,8,Windows 10,1.34,1189.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
285,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,6,Windows 10,2.8,859.0,0,HD,1128.0,SSD+HDD,1,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,940MX
45,Dell,Inspiron 7773,2 in 1 Convertible,17.3,12,Windows 10,2.77,999.0,1,Full HD,1000.0,HDD,0,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,150MX
1088,HP,ProBook 430,Notebook,13.3,8,Windows 10,1.49,1090.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Intel,HD Graphics,620
136,Acer,Aspire A515-51G-37JS,Notebook,15.6,4,Windows 10,2.2,572.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.7,Nvidia,GeForce,MX130
725,Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.19,298.0,0,HD,500.0,HDD,0,AMD,AMD A6-Series,7.0,2.0,AMD,Radeon,R4
501,Asus,Rog G752VL-UH71T,Gaming,17.3,24,Windows 10,4.33,1269.0,1,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,6.0,2.6,Nvidia,GeForce GTX,965M
788,Asus,Vivobook Max,Notebook,15.6,8,Windows 10,2.0,581.9,0,Full HD,128.0,SSD,0,Intel,Intel Pentium,4.0,1.1,Intel,HD Graphics,505
631,HP,EliteBook 850,Notebook,15.6,4,Windows 7,1.88,932.0,0,HD,500.0,HDD,0,Intel,Intel Core,6.0,2.3,Intel,HD Graphics,520
61,Dell,Inspiron 5770,Notebook,17.3,16,Windows 10,2.8,1299.0,0,Full HD,2256.0,SSD+HDD,1,Intel,Intel Core,8.0,1.8,AMD,Radeon,530
86,Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,395.0,0,HD,1000.0,HDD,0,AMD,AMD A9-Series,9.0,3.0,AMD,Radeon,R5
188,Xiaomi,Mi Notebook,Notebook,15.6,8,No OS,1.95,1199.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Nvidia,GeForce,MX150
377,Acer,Aspire 3,Notebook,15.6,4,Windows 10,2.1,426.0,0,HD,128.0,SSD,0,AMD,AMD A9-Series,9.0,3.0,AMD,Radeon,R5
660,Dell,XPS 13,Ultrabook,13.3,8,Windows 10,1.2,1449.9,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,Intel,UHD Graphics,620
154,Dell,Inspiron 7567,Gaming,15.6,8,Windows 10,2.62,899.0,0,Full HD,1000.0,Hybrid,0,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1050
832,MSI,GL62M 7RD,Gaming,15.6,8,Windows 10,2.4,1199.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,7.0,2.5,Nvidia,GeForce GTX,1050
28,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,800.0,0,Full HD,256.0,SSD,0,Intel,Intel Core,8.0,1.6,AMD,Radeon,530
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,8,Windows 10,1.48,1629.0,1,Full HD,256.0,SSD,0,Intel,Intel Core,6.0,2.4,Intel,HD Graphics,520
78,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,No OS,2.2,519.0,0,Full HD,2000.0,HDD,0,Intel,Intel Core,7.0,2.5,Intel,HD Graphics,620
23,HP,255 G6,Notebook,15.6,4,No OS,1.86,258.0,0,HD,500.0,HDD,0,AMD,AMD E-Series,9.0,1.5,AMD,Radeon,R2
229,Dell,Alienware 17,Gaming,17.3,16,Windows 10,4.42,2456.34,0,Full HD,1256.0,SSD+HDD,1,Intel,Intel Core,7.0,2.8,Nvidia,GeForce GTX,1060
